Orientation,Parent,Fluor,PWM,P-value,ROI,N_without,N_with,Fluor_without,Fluor_with,Q-value,status,gain-loss,fluorescence_change
top,gen_140,GFP,sigma28_10,0.0003096292517654,"[25, 33]",868,13,1.0,1.1999999999999995,0.0004397725361056137,True,gain,0.1999999999999995
top,gen_28,GFP,minus35,0.0001485818704953,"[111, 117]",770,12,1.0,3.6216748768472895,0.00023426408248092303,True,gain,2.621674876847289
top,gen_28,GFP,sigma32_10,0.0001125531721153,"[44, 53]",771,11,1.0,3.586206896551724,0.000185712733990245,True,gain,2.586206896551724
top,gen_28,GFP,sigH_10,1.7654307080625685e-05,"[28, 33]",762,20,1.0,1.6666666666666663,3.678628744112753e-05,True,gain,0.6666666666666663
bottom,gen_28,RFP,minus10,3.6377002413188456e-12,"[97, 103]",757,25,1.0,3.0,2.098331968468066e-11,True,gain,2.0
bottom,gen_28,RFP,minus10,0.0001524139902202,"[99, 105]",94,688,1.0,1.0,0.0002397732285171439,True,loss,0.0
bottom,gen_28,RFP,minus35,3.474177456571022e-07,"[3, 9]",772,10,1.0,3.923863921556928,1.0693834730746812e-06,True,gain,2.923863921556928
bottom,gen_28,RFP,sigma28_35,0.0008722719032336,"[97, 105]",94,688,1.0,1.0,0.0009862580324210984,True,loss,0.0
top,gen_148,GFP,sigH_35,1.188674462377834e-07,"[117, 125]",3402,75,1.0,1.0,3.922625725846852e-07,True,gain,0.0
top,gen_148,GFP,sigH_10,1.5580978482531157e-25,"[0, 5]",3465,12,1.0,3.9633150174164737,2.0857932515765764e-24,True,gain,2.9633150174164737
bottom,gen_148,RFP,minus10,4.149360551942866e-07,"[26, 32]",3446,31,1.0,3.0,1.2474454710184166e-06,True,gain,2.0
bottom,gen_148,RFP,minus10,0.0011106124704801,"[113, 119]",3452,25,1.0,1.0,0.0011734617242079388,True,gain,0.0
bottom,gen_148,RFP,minus10,1.7373525335482565e-24,"[116, 122]",3446,31,1.0,3.951612903225807,2.1625467062324354e-23,True,gain,2.951612903225807
bottom,gen_148,RFP,minus35,7.834926108678373e-11,"[130, 136]",3461,16,1.0,3.21842105263158,3.9009684730577587e-10,True,gain,2.21842105263158
bottom,gen_148,RFP,sigma32_10,0.0001532564267617,"[41, 50]",429,3048,1.0,1.0,0.00024083152776838571,True,loss,0.0
bottom,gen_148,RFP,sigH_10,0.000202873059805,"[26, 31]",3412,65,1.0,1.0,0.00030788970252758823,True,gain,0.0
bottom,gen_148,RFP,sigH_10,8.560759885214403e-05,"[32, 37]",3357,120,1.0,1.0,0.0001492092617606456,True,gain,0.0
bottom,gen_148,RFP,sigH_10,2.924931521255694e-05,"[113, 118]",3401,76,1.0,1.0,5.760909220269439e-05,True,gain,0.0
bottom,gen_148,RFP,sigH_10,3.990529708039489e-08,"[131, 136]",3430,47,1.0,2.071428571428571,1.4556713767886982e-07,True,gain,1.0714285714285712
top,gen_183,GFP,sigma32_10,2.8493625067925123e-06,"[142, 151]",3894,17,1.0,1.0,7.2589683970171904e-06,True,gain,0.0
top,gen_155,GFP,minus35,0.0015132803944981,"[63, 69]",124,1328,1.0,1.12,0.0015132803944981,True,loss,-0.1200000000000001
top,gen_155,GFP,minus35,1.6793160717444866e-05,"[88, 94]",1389,63,1.09375,2.0,3.5250732334399804e-05,True,gain,0.90625
top,gen_155,GFP,sigma32_10,1.245869021308293e-53,"[134, 143]",355,1097,3.357142857142857,1.0,4.6523372137801786e-52,True,loss,2.357142857142857
top,gen_155,GFP,sigH_35,5.565906360518765e-43,"[126, 134]",354,1098,2.176923076923077,1.0,1.4901926652030428e-41,True,loss,1.1769230769230772
top,gen_155,GFP,sigH_10,1.961928200394236e-05,"[37, 42]",1407,45,1.12,1.0,4.046476913313112e-05,True,gain,-0.1200000000000001
top,gen_155,GFP,sigH_10,2.5911330819255288e-70,"[137, 142]",1256,196,1.0370370370370368,3.9842971332252377,1.36178438638975e-68,True,gain,2.947260096188201
bottom,gen_155,RFP,minus10,4.824684040990584e-18,"[24, 30]",373,1079,1.0,1.0,4.3058029271482006e-17,True,loss,0.0
bottom,gen_155,RFP,minus10,1.804736442211427e-33,"[70, 76]",1414,38,1.0,3.955872809863725,3.4145613486640197e-32,True,gain,2.955872809863725
bottom,gen_155,RFP,minus10,4.502448842467674e-23,"[86, 92]",1430,22,1.0,3.54375,5.030688903513094e-22,True,gain,2.54375
bottom,gen_155,RFP,minus10,5.854306725502015e-17,"[108, 114]",1437,15,1.0,3.934210526315789,4.667000698588404e-16,True,gain,2.934210526315789
bottom,gen_155,RFP,sigma28_35,3.604418423868876e-19,"[86, 94]",1427,25,1.0,3.142857142857143,3.5273584437723694e-18,True,gain,2.142857142857143
bottom,gen_155,RFP,sigH_10,2.840356197766866e-07,"[119, 124]",1436,16,1.0,3.833180391783949,8.877677190817584e-07,True,gain,2.833180391783949
top,gen_220,GFP,sigH_10,1.1298986667916178e-07,"[17, 22]",689,10,1.0,1.0,3.7460892714423025e-07,True,gain,0.0
top,gen_153,GFP,sigH_10,0.0012839726583295,"[72, 77]",3097,96,1.0,1.0,0.0013078307474494628,True,gain,0.0
bottom,gen_153,RFP,sigma32_10,0.0012172917491061,"[71, 80]",499,2694,1.0,1.0,0.0012535101538327692,True,loss,0.0
bottom,gen_98,RFP,minus10,9.263478920265529e-06,"[95, 101]",138,419,1.0,1.0,2.127002684119221e-05,True,loss,0.0
bottom,gen_98,RFP,sigma32_10,3.45841409436402e-07,"[93, 102]",110,447,1.0,1.0,1.0691698474733212e-06,True,loss,0.0
top,gen_149,GFP,minus10,3.69793756939326e-14,"[15, 21]",1365,10,1.0,3.924009842981017,2.429339542115294e-13,True,gain,2.924009842981017
top,gen_219,GFP,sigma32_10,0.0008910164577164,"[33, 42]",1745,15,1.0,1.0,0.0010010707470305396,True,gain,0.0
bottom,gen_219,RFP,minus10,4.5829951206911294e-09,"[77, 83]",1748,12,1.0,3.345022624434389,1.8741412323517902e-08,True,gain,2.345022624434389
bottom,gen_219,RFP,minus35,4.149901560231433e-30,"[96, 102]",1722,38,1.0,3.9240872013983297,6.847337574381865e-29,True,gain,2.9240872013983297
bottom,gen_219,RFP,sigma32_10,0.0003620868522765,"[56, 65]",222,1538,1.0,1.0,0.0005000280010874457,True,loss,0.0
bottom,gen_219,RFP,sigma32_10,0.0006468330412751,"[74, 83]",1730,30,1.0,2.8,0.0007804898686814344,True,gain,1.7999999999999998
bottom,gen_219,RFP,sigma32_10,1.919527158356708e-06,"[97, 106]",1667,93,1.0,1.0,5.158729238083653e-06,True,gain,0.0
bottom,gen_219,RFP,sigma32_10,5.7782687130376355e-25,"[98, 107]",1722,38,1.0,3.914376096396629,7.522351654862756e-24,True,gain,2.914376096396629
bottom,gen_219,RFP,sigH_10,0.0009627471735881,"[93, 98]",1727,33,1.0,1.0,0.0010573825381745463,True,gain,0.0
bottom,gen_196,RFP,minus35,0.0009456979894124,"[107, 113]",227,1228,1.0,1.0,0.0010454967647416913,True,loss,0.0
bottom,gen_196,RFP,sigH_35,0.000210525834776,"[21, 29]",1441,14,1.0,1.0399012751953929,0.0003181428749170862,True,gain,0.0399012751953928
top,gen_147,GFP,minus10,1.1960052456414338e-24,"[0, 6]",2887,108,1.0,1.0,1.5289472464551304e-23,True,gain,0.0
bottom,gen_147,RFP,sigma32_35,4.166384346540606e-06,"[44, 53]",2953,42,1.0,1.0,1.037210418901951e-05,True,gain,0.0
bottom,gen_147,RFP,sigma32_10,0.0007966015836436,"[99, 108]",282,2713,1.0,1.0,0.0009265390550739905,True,loss,0.0
bottom,gen_147,RFP,sigH_10,1.4889969037458671e-09,"[100, 105]",2957,38,1.0,1.0591614906832296,6.441727458583492e-09,True,gain,0.0591614906832296
top,gen_218,GFP,sigma32_10,0.0003837186775241,"[13, 22]",1023,25,1.0,1.0,0.0005245633944187841,True,gain,0.0
bottom,gen_1,RFP,minus10,6.753485119829219e-92,"[84, 90]",2572,112,1.0,3.966388038581907,5.323997436132034e-90,True,gain,2.966388038581907
bottom,gen_1,RFP,sigma28_10,0.0003980249726981,"[44, 52]",2659,25,1.0,1.193548387096774,0.0005404760155584726,True,gain,0.193548387096774
bottom,gen_212,RFP,minus10,2.4467612507823742e-14,"[74, 80]",1031,10,1.0,3.944930071929283,1.6300254529860041e-13,True,gain,2.944930071929283
top,gen_47,GFP,sigH_10,0.0004637411809863,"[102, 107]",1375,44,1.0,1.0,0.0006037144365317062,True,gain,0.0
bottom,gen_47,RFP,sigma32_10,1.6397907449412348e-05,"[14, 23]",1408,11,1.0,1.0,3.467754198318349e-05,True,gain,0.0
top,gen_109,GFP,sigma32_10,1.8692545291265518e-10,"[2, 11]",973,1755,1.0,1.0,8.871144404115642e-10,True,loss,0.0
top,gen_109,GFP,sigma32_10,0.000862270173624,"[3, 12]",285,2443,1.0,1.0,0.0009772854443869457,True,loss,0.0
top,gen_109,GFP,sigma32_10,9.081878086654177e-05,"[4, 13]",436,2292,1.0,1.0,0.0001567784063864024,True,loss,0.0
bottom,gen_109,RFP,sigma28_35,0.0006105775380306,"[106, 114]",2586,142,1.0,1.0,0.0007494892097451742,True,gain,0.0
top,gen_79,GFP,minus35,0.0001063570393719,"[37, 43]",337,2446,1.0,1.0,0.00017797245149613926,True,loss,0.0
bottom,gen_79,RFP,minus10,0.0004805580249221,"[99, 105]",301,2482,1.0,1.0,0.0006227870123780891,True,loss,0.0
bottom,gen_79,RFP,minus35,5.116607129099285e-07,"[73, 79]",414,2369,1.0,1.0,1.5125969825399763e-06,True,loss,0.0
bottom,gen_79,RFP,minus35,0.0008298628230327,"[90, 96]",2763,20,1.0,1.6178571428571429,0.000950424007976918,True,gain,0.6178571428571429
bottom,gen_79,RFP,sigH_10,3.776013962299025e-05,"[2, 7]",2767,16,1.0,1.3183319570602805,7.250559962790686e-05,True,gain,0.3183319570602805
top,gen_189,GFP,sigma32_10,0.0013593161779453,"[7, 16]",665,99,1.0,1.0,0.0013718845352093745,True,gain,0.0
top,gen_22,GFP,sigH_10,0.0002281451606269,"[129, 134]",1613,103,1.0,1.0,0.0003404184888849328,True,gain,0.0
bottom,gen_22,RFP,sigH_10,0.0011556287647502,"[133, 138]",201,1515,1.0,1.0,0.0012084283103762222,True,loss,0.0
bottom,gen_202,RFP,minus35,0.0004676757291494,"[6, 12]",434,1588,1.0,1.0,0.0006082785148148475,True,loss,0.0
bottom,gen_202,RFP,sigma28_35,1.4746943589808567e-05,"[0, 8]",450,1572,1.0,1.0,3.180229932209477e-05,True,loss,0.0
bottom,gen_69,RFP,minus10,0.0010356132104377,"[19, 25]",3910,10,1.0,1.029220779220779,0.0011136177310466825,True,gain,0.029220779220779
bottom,gen_138,RFP,minus35,0.0003622472058618,"[3, 9]",543,1626,1.0,1.0,0.0005000280010874457,True,loss,0.0
bottom,gen_62,RFP,minus10,1.4639676159983204e-30,"[5, 11]",2764,34,1.0,3.860985043837029,2.473059579882877e-29,True,gain,2.860985043837029
bottom,gen_62,RFP,sigma28_35,1.8185783492521097e-18,"[36, 44]",2723,75,1.0,1.7999999999999998,1.6648791468314475e-17,True,gain,0.7999999999999998
bottom,gen_62,RFP,sigH_10,2.3796075782919765e-22,"[2, 7]",2766,32,1.0,3.841399790380808,2.6380180887471206e-21,True,gain,2.841399790380808
bottom,gen_62,RFP,sigH_10,4.5356025258567086e-05,"[40, 45]",144,2654,1.0,1.0,8.592817068345353e-05,True,loss,0.0
top,gen_190,GFP,minus10,0.0005833385956702,"[31, 37]",259,2270,1.0,1.0,0.0007223014548481796,True,loss,0.0
top,gen_20,GFP,sigH_35,0.0011513403117845,"[101, 109]",64,668,1.0,1.0,0.0012074327343184993,True,loss,0.0
bottom,gen_20,RFP,minus10,2.8758865987026098e-06,"[40, 46]",719,13,1.0,3.8493303571428568,7.313410544012551e-06,True,gain,2.8493303571428568
bottom,gen_20,RFP,minus35,2.204104560987324e-08,"[83, 89]",685,47,1.0,3.506849315068493,8.318149925640992e-08,True,gain,2.506849315068493
bottom,gen_20,RFP,minus35,9.327812908369857e-13,"[87, 93]",718,14,1.0,3.883175559380379,5.584880386910053e-12,True,gain,2.883175559380379
bottom,gen_20,RFP,sigma32_10,2.044620141390908e-05,"[37, 46]",715,17,1.0,3.5,4.192653151204766e-05,True,gain,2.5
bottom,gen_20,RFP,sigH_10,2.5691904495256444e-13,"[22, 27]",39,693,3.8983957219251337,1.0,1.6060269814435637e-12,True,loss,2.8983957219251337
bottom,gen_20,RFP,sigH_10,1.3717517920867862e-10,"[69, 74]",713,19,1.0,3.884526558891455,6.689057707804638e-10,True,gain,2.884526558891455
bottom,gen_20,RFP,sigH_10,2.468688848705056e-05,"[101, 106]",713,19,1.0,1.3333333333333333,4.9478382433792015e-05,True,gain,0.3333333333333332
bottom,gen_204,RFP,minus35,1.777008035175855e-17,"[92, 98]",1159,24,1.0,3.953306686046512,1.4832790599497282e-16,True,gain,2.953306686046512
bottom,gen_204,RFP,sigma28_35,0.0001370089072874,"[43, 51]",1167,16,1.0,3.834782608695652,0.00021844453869755123,True,gain,2.834782608695652
bottom,gen_204,RFP,sigH_10,0.0010572129654716,"[64, 69]",1172,11,1.0,3.512690355329949,0.001128807522952747,True,gain,2.512690355329949
bottom,gen_204,RFP,sigH_10,2.3212781479239825e-07,"[89, 94]",12,1171,3.9578762615182095,1.0,7.33606612896243e-07,True,loss,2.957876261518209
top,gen_75,GFP,sigH_35,9.329328160707645e-05,"[64, 72]",145,1350,1.0,1.0,0.00016029964183789425,True,loss,0.0
bottom,gen_75,RFP,sigma32_10,2.7316201440523137e-08,"[105, 114]",1484,11,1.0,3.7433155080213902,1.0120545651201654e-07,True,gain,2.7433155080213902
top,gen_39,GFP,sigH_10,0.0004623516543873,"[28, 33]",4866,161,1.0,1.0,0.0006024582163228454,True,gain,0.0
bottom,gen_39,RFP,sigH_10,0.0010120488982342,"[96, 101]",346,4681,1.0,1.0,0.0010979337817999461,True,loss,0.0
top,gen_56,GFP,minus10,8.335758857525766e-25,"[23, 29]",1497,20,1.0,3.955670665212649,1.0753128926208239e-23,True,gain,2.955670665212649
bottom,gen_56,RFP,minus10,3.974777460663397e-09,"[107, 113]",1498,19,1.0,1.0,1.6395957025236512e-08,True,gain,0.0
top,gen_128,GFP,minus10,0.0002424475069685,"[8, 14]",381,3149,1.0,1.0,0.0003579948099774209,True,loss,0.0
top,gen_128,GFP,minus10,0.0005817564099773,"[42, 48]",3477,53,1.0,1.0,0.0007209714810111693,True,gain,0.0
top,gen_128,GFP,sigma28_35,5.662423736269812e-05,"[0, 8]",685,2845,1.0,1.0,0.00010462212606467269,True,loss,0.0
top,gen_128,GFP,sigH_10,0.0003916065633138,"[4, 9]",3419,111,1.0,1.0,0.0005327801661958602,True,gain,0.0
top,gen_128,GFP,sigH_10,3.13198888066625e-05,"[35, 40]",3417,113,1.0,1.0,6.104797007782155e-05,True,gain,0.0
bottom,gen_128,RFP,sigH_10,0.0004949316829631,"[3, 8]",201,3329,1.0,1.0,0.0006390428190397078,True,loss,0.0
bottom,gen_146,RFP,minus10,4.0228938534386474e-31,"[56, 62]",5604,61,1.0,1.63,6.877694431360772e-30,True,gain,0.6299999999999999
bottom,gen_71,RFP,sigH_10,7.07606993732508e-05,"[47, 52]",763,15,1.0,1.0,0.00012646024233078449,True,gain,0.0
top,gen_222,GFP,minus10,1.1416731077531895e-10,"[28, 34]",2273,10,1.0,3.964869266431515,5.664455034621594e-10,True,gain,2.964869266431515
top,gen_222,GFP,minus35,0.0004316059892193,"[5, 11]",236,2047,1.0,1.0,0.000571314271177413,True,loss,0.0
top,gen_222,GFP,sigH_10,4.7442321044761895e-08,"[25, 30]",2251,32,1.0,1.0,1.6830163390629281e-07,True,gain,0.0
top,gen_10,GFP,minus10,6.12259112211717e-08,"[43, 49]",2353,10,1.0,2.11096256684492,2.1190138542156743e-07,True,gain,1.11096256684492
top,gen_10,GFP,sigH_10,2.247966797925733e-05,"[42, 47]",207,2156,1.0,1.0,4.55694983750945e-05,True,loss,0.0
bottom,gen_120,RFP,minus10,6.540835035946389e-07,"[133, 139]",183,1360,1.0,1.0,1.9097623283966927e-06,True,loss,0.0
bottom,gen_120,RFP,minus35,1.4293248109719438e-07,"[107, 113]",107,1436,1.0,1.0,4.6840921634392345e-07,True,loss,0.0
bottom,gen_120,RFP,minus35,1.5585805392607072e-32,"[110, 116]",1517,26,1.0,3.7204255319148936,2.7995263103935995e-31,True,gain,2.7204255319148936
bottom,gen_120,RFP,sigH_35,0.0001074029852487,"[132, 140]",1445,98,1.0,1.0,0.0001790891140633435,True,gain,0.0
bottom,gen_120,RFP,sigH_10,5.870166893838367e-12,"[108, 113]",1481,62,1.0,1.0,3.279435756833324e-11,True,gain,0.0
bottom,gen_120,RFP,sigH_10,1.1532436746350713e-15,"[111, 116]",64,1479,1.072524101665206,1.0,8.523191532849824e-15,True,loss,0.072524101665206
top,gen_51,GFP,minus35,0.0002327888262062,"[46, 52]",558,3504,1.0,1.0,0.0003459946170939091,True,loss,0.0
top,gen_51,GFP,sigma32_10,0.0007222732491668,"[2, 11]",560,3502,1.0,1.0,0.000854088117139741,True,loss,0.0
bottom,gen_51,RFP,minus10,2.291539346511278e-15,"[98, 104]",4017,45,1.0,1.7894736842105263,1.650606260253555e-14,True,gain,0.7894736842105263
bottom,gen_51,RFP,minus35,5.173270242753659e-15,"[75, 81]",4029,33,1.0,2.4648547328959696,3.688879635410775e-14,True,gain,1.4648547328959696
bottom,gen_51,RFP,sigma32_10,8.619246280172505e-15,"[70, 79]",4027,35,1.0,2.3820224719101124,6.024980527864426e-14,True,gain,1.3820224719101124
bottom,gen_51,RFP,sigH_10,5.48995028474914e-07,"[10, 15]",3956,106,1.0,1.0,1.6162322518794668e-06,True,gain,0.0
top,gen_25,GFP,sigH_10,8.300365130785077e-06,"[55, 60]",845,19,1.0,1.03,1.9340259639711042e-05,True,gain,0.03
bottom,gen_97,RFP,minus35,9.424710912664877e-09,"[91, 97]",155,1084,1.0,1.0,3.704616283953313e-08,True,loss,0.0
bottom,gen_97,RFP,sigH_10,1.4206902628929212e-10,"[30, 35]",45,1194,2.0,1.0,6.890673518902891e-10,True,loss,1.0
bottom,gen_97,RFP,sigH_10,8.042737805620836e-18,"[92, 97]",1158,81,1.0,3.6666666666666665,7.001622666365623e-17,True,gain,2.6666666666666665
top,gen_171,GFP,sigma32_10,0.0006383265298295,"[14, 23]",418,4411,1.0,1.0,0.0007729302991266175,True,loss,0.0
top,gen_171,GFP,sigma32_10,0.0006370591443966,"[108, 117]",4764,65,1.0,1.0,0.0007729302991266175,True,gain,0.0
top,gen_171,GFP,sigH_10,0.0013405099956761,"[17, 22]",264,4565,1.0,1.0,0.0013550342156628116,True,loss,0.0
top,gen_171,GFP,sigH_10,5.651898898519093e-06,"[36, 41]",339,4490,1.0,1.0,1.3639531525507813e-05,True,loss,0.0
top,gen_171,GFP,sigH_10,1.4228099654958048e-10,"[39, 44]",4706,123,1.0,1.0,6.890673518902891e-10,True,gain,0.0
top,gen_171,GFP,sigH_10,0.0006090678376461,"[107, 112]",4785,44,1.0,1.0,0.00074828334339378,True,gain,0.0
top,gen_29,GFP,minus10,2.768664740738952e-05,"[0, 6]",6972,72,1.0,1.0,5.49473463931269e-05,True,gain,0.0
bottom,gen_29,RFP,sigH_35,0.0005683746720485,"[11, 19]",795,6249,1.0,1.0,0.0007074768944182646,True,loss,0.0
top,gen_134,GFP,sigma28_35,0.0005931836725988,"[64, 72]",121,451,1.0,1.0,0.0007319370707979975,True,loss,0.0
top,gen_201,GFP,minus35,0.0005728586658002,"[14, 20]",135,792,1.0,1.0,0.0007111867425813506,True,loss,0.0
top,gen_173,GFP,sigma28_35,0.0001343544102955,"[4, 12]",5141,29,1.0,1.0,0.0002155633617860157,True,gain,0.0
bottom,gen_173,RFP,minus35,3.763754737552754e-29,"[120, 126]",5153,17,1.0,3.9059637695908815,5.8051825788993025e-28,True,gain,2.905963769590881
bottom,gen_173,RFP,sigH_10,0.0009372603595236,"[80, 85]",5124,46,1.0,1.0,0.0010408392674497184,True,gain,0.0
top,gen_117,GFP,minus35,0.0003859037203572,"[38, 44]",256,2799,1.0,1.0,0.0005265359415258335,True,loss,0.0
top,gen_117,GFP,sigH_10,0.0001573753927433,"[36, 41]",236,2819,1.0,1.0,0.0002467576600030306,True,loss,0.0
bottom,gen_176,RFP,minus10,0.0012018592499959,"[104, 110]",194,2095,1.0,1.0,0.0012421254739578894,True,loss,0.0
top,gen_184,GFP,sigH_35,1.5475010414165894e-09,"[30, 38]",2194,13,1.0,2.7142857142857144,6.674480175593132e-09,True,gain,1.7142857142857144
top,gen_184,GFP,sigH_10,0.000140366801623,"[57, 62]",2182,25,1.0,1.0,0.00022329651513793385,True,gain,0.0
top,gen_90,GFP,sigH_10,0.0008293354259843,"[14, 19]",86,1193,1.0,1.0,0.000950424007976918,True,loss,0.0
top,gen_169,GFP,sigH_10,0.0003990324963645,"[67, 72]",861,32,1.0,1.014682952182952,0.0005412229884922088,True,gain,0.0146829521829519
top,gen_185,GFP,minus10,9.212360520621928e-07,"[11, 17]",639,3709,1.0,1.0,2.598874667746027e-06,True,loss,0.0
top,gen_185,GFP,sigma32_10,0.0010359234707411,"[14, 23]",670,3678,1.0,1.0,0.0011136177310466825,True,loss,0.0
top,gen_180,GFP,sigma28_35,0.0001052374894366,"[86, 94]",1328,39,1.0,1.0,0.00017651536348763048,True,gain,0.0
top,gen_180,GFP,sigH_10,3.568128724955382e-05,"[4, 9]",165,1202,1.0,1.0,6.869979186854392e-05,True,loss,0.0
bottom,gen_180,RFP,minus10,6.696873712735241e-17,"[90, 96]",1351,16,1.0,3.948670743783525,5.308862457190674e-16,True,gain,2.948670743783525
bottom,gen_180,RFP,minus35,4.321411708912228e-19,"[66, 72]",1330,37,1.0,2.5394736842105265,4.2000569965386654e-18,True,gain,1.5394736842105263
bottom,gen_180,RFP,sigma32_10,2.249248619817428e-18,"[17, 26]",1340,27,1.0,3.871428571428571,2.0459511484108527e-17,True,gain,2.871428571428571
bottom,gen_180,RFP,sigH_10,3.437360344258254e-09,"[64, 69]",1294,73,1.0,1.0375,1.4303854335784346e-08,True,gain,0.0375
bottom,gen_180,RFP,sigH_10,0.0010160427403848,"[73, 78]",1348,19,1.0,1.0277777777777777,0.001099744201835264,True,gain,0.0277777777777776
bottom,gen_180,RFP,sigH_10,0.0007622788099082,"[108, 113]",1325,42,1.0,1.0,0.0008939451498014345,True,gain,0.0
top,gen_11,GFP,sigH_10,0.0004463927112562,"[129, 134]",2432,21,1.0,1.0,0.0005854263006215783,True,gain,0.0
bottom,gen_11,RFP,sigH_10,0.000426028292708,"[118, 123]",2423,30,1.0,1.0,0.0005660432091316967,True,gain,0.0
top,gen_38,GFP,minus10,0.0002820507857918,"[64, 70]",247,2119,1.0,1.0,0.00040715164296903784,True,loss,0.0
top,gen_67,GFP,minus35,7.943511766997656e-18,"[55, 61]",8010,40,1.0,1.3375,6.95792789961091e-17,True,gain,0.3374999999999999
bottom,gen_67,RFP,sigma32_10,0.0001176464763926,"[102, 111]",8038,12,1.0,1.8,0.00019293005999721584,True,gain,0.8
bottom,gen_67,RFP,sigH_10,1.777298716066345e-19,"[108, 113]",497,7553,1.0,1.0,1.7513797764570443e-18,True,loss,0.0
top,gen_102,GFP,sigma28_35,0.0002183404015211,"[25, 33]",672,3219,1.0,1.0,0.0003282044806763145,True,loss,0.0
bottom,gen_102,RFP,minus35,2.463577505993432e-69,"[87, 93]",3806,85,1.0,3.9448160535117056,1.1276827358079614e-67,True,gain,2.9448160535117056
bottom,gen_102,RFP,minus35,2.416388162889348e-09,"[88, 94]",3881,10,1.0,3.870880330123797,1.0235387472059657e-08,True,gain,2.870880330123797
bottom,gen_102,RFP,sigma32_10,2.081968341540479e-05,"[24, 33]",3824,67,1.0,1.073170731707317,4.263078032678124e-05,True,gain,0.0731707317073169
bottom,gen_102,RFP,sigH_10,3.051900248490331e-08,"[63, 68]",3746,145,1.0,1.0422535211267605,1.1248432344435793e-07,True,gain,0.0422535211267605
bottom,gen_102,RFP,sigH_10,3.513737674248037e-13,"[85, 90]",3877,14,1.0,3.953991673167038,2.1491352412749845e-12,True,gain,2.953991673167038
top,gen_193,GFP,sigma28_10,5.591191936966433e-06,"[26, 34]",3164,15,1.0,1.0198675496688738,1.3516015943024477e-05,True,gain,0.0198675496688738
top,gen_193,GFP,sigma32_10,0.0001508354290344,"[69, 78]",3153,26,1.0,1.0,0.0002375532450608364,True,gain,0.0
top,gen_126,GFP,sigH_35,0.0001073189251198,"[60, 68]",1256,13,1.0,1.0,0.0001790891140633435,True,gain,0.0
bottom,gen_126,RFP,minus35,1.0720627095815014e-09,"[119, 125]",1255,14,1.0,3.9504848429924326,4.724400574211647e-09,True,gain,2.9504848429924326
bottom,gen_126,RFP,sigma32_10,5.650441631851391e-07,"[53, 62]",93,1176,1.0,1.0,1.6600365787985762e-06,True,loss,0.0
top,gen_92,GFP,minus10,1.2562500823725754e-06,"[1, 7]",484,1905,1.0,1.0,3.441349163873908e-06,True,loss,0.0
top,gen_92,GFP,sigma28_35,3.546375677107187e-11,"[1, 9]",751,1638,1.0,1.0,1.8501128991967275e-10,True,loss,0.0
bottom,gen_123,RFP,minus10,0.0005218580222516,"[121, 127]",1890,27,1.0,1.0,0.0006659140222084073,True,gain,0.0
bottom,gen_123,RFP,minus35,1.1830298436914324e-08,"[119, 125]",1902,15,1.0,1.5499999999999998,4.6245712071574175e-08,True,gain,0.5499999999999998
bottom,gen_123,RFP,sigH_10,0.0010373015710321,"[133, 138]",83,1834,1.0,1.0,0.0011142550562411432,True,loss,0.0
bottom,gen_114,RFP,minus10,1.0503604924069725e-13,"[29, 35]",2434,27,1.0,3.290969899665552,6.774825176024972e-13,True,gain,2.290969899665552
top,gen_35,GFP,minus10,1.9437067384133315e-27,"[97, 103]",3003,27,1.0,3.9583333333333335,2.843422537946925e-26,True,gain,2.958333333333333
top,gen_35,GFP,minus35,7.934020566608988e-05,"[4, 10]",2965,65,1.0,1.0,0.00014002954208977805,True,gain,0.0
top,gen_35,GFP,minus35,5.248888190622677e-07,"[23, 29]",544,2486,1.0,1.0,1.5484765784809932e-06,True,loss,0.0
top,gen_35,GFP,sigma32_10,9.81557013070583e-10,"[94, 103]",2940,90,1.0,1.0,4.339032403573699e-09,True,gain,0.0
bottom,gen_35,RFP,minus10,1.0231297300620516e-105,"[94, 100]",2873,157,1.0,3.9684210526315793,9.678807246387008e-104,True,gain,2.9684210526315797
bottom,gen_35,RFP,minus35,7.317196228769041e-34,"[94, 100]",487,2543,1.3823529411764703,1.0,1.4031218173815227e-32,True,loss,0.3823529411764703
bottom,gen_35,RFP,minus35,2.127557254486561e-31,"[98, 104]",2982,48,1.0,3.969505742676474,3.727165116193123e-30,True,gain,2.969505742676474
bottom,gen_35,RFP,minus35,2.861135955213752e-34,"[112, 118]",2957,73,1.0,3.9555728760717055,5.718242141476499e-33,True,gain,2.955572876071705
bottom,gen_35,RFP,sigma32_35,3.830577704659787e-18,"[87, 96]",651,2379,1.0,1.0,3.440246685387493e-17,True,loss,0.0
bottom,gen_35,RFP,sigma32_35,5.246140150654736e-19,"[88, 97]",604,2426,1.0513758782201403,1.0,5.0641312066524296e-18,True,loss,0.0513758782201403
bottom,gen_35,RFP,sigH_35,3.083018110317077e-33,"[88, 96]",2763,267,1.0,3.789473684210527,5.756319340184121e-32,True,gain,2.789473684210527
bottom,gen_35,RFP,sigH_10,0.0010854470316981,"[3, 8]",192,2838,1.0,1.0,0.001154609698635385,True,loss,0.0
bottom,gen_35,RFP,sigH_10,0.0003223341184168,"[78, 83]",253,2777,1.0,1.0,0.0004530553345287057,True,loss,0.0
